,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
143,frozenset({'HPMS.CBS'}),"frozenset({'DE-HBG02', '6_or_more'})",0.07417186749879981,0.03912626020163226,0.011041766682669226,0.14886731391585759,3.80479282069609,0.008139698895270194,1.1289353064551164
144,"frozenset({'DE-HBG02', '6_or_more'})",frozenset({'HPMS.IDA'}),0.03912626020163226,0.06385021603456553,0.01632261161785886,0.4171779141104295,6.533696203699433,0.013824391451360015,1.6062359451196402
145,"frozenset({'6_or_more', 'HPMS.IDA'})",frozenset({'DE-HBG02'}),0.037926068170907344,0.09241478636581853,0.01632261161785886,0.43037974683544306,4.657044221601184,0.012817682130148986,1.5933162639355631
146,frozenset({'DE-HBG02'}),"frozenset({'6_or_more', 'HPMS.IDA'})",0.09241478636581853,0.037926068170907344,0.01632261161785886,0.17662337662337665,4.6570442216011845,0.012817682130148986,1.1684494124738192
147,frozenset({'HPMS.IDA'}),"frozenset({'DE-HBG02', '6_or_more'})",0.06385021603456553,0.03912626020163226,0.01632261161785886,0.2556390977443609,6.533696203699432,0.013824391451360015,1.2908707817493223
148,"frozenset({'HPMS.CBS', '6_or_more'})",frozenset({'_PM+RM'}),0.03720595295247239,0.34469515122419586,0.029764762361977917,0.8,2.3208913649025074,0.016940050782585127,3.2765242438790216
149,"frozenset({'6_or_more', '_PM+RM'})",frozenset({'HPMS.CBS'}),0.15074411905904944,0.07417186749879981,0.029764762361977917,0.19745222929936307,2.6620905736606684,0.0185837895369068,1.1536112444657811
150,frozenset({'HPMS.CBS'}),"frozenset({'6_or_more', '_PM+RM'})",0.07417186749879981,0.15074411905904944,0.029764762361977917,0.40129449838187703,2.6620905736606684,0.0185837895369068,1.4184868497878578
151,frozenset({'_PM+RM'}),"frozenset({'HPMS.CBS', '6_or_more'})",0.34469515122419586,0.03720595295247239,0.029764762361977917,0.08635097493036212,2.3208913649025074,0.016940050782585127,1.0537898258843366
152,"frozenset({'_Resource Manager', '6_or_more'})",frozenset({'HPMS.IDA'}),0.17354776764282284,0.06385021603456553,0.03384541526644263,0.1950207468879668,3.0543474869746983,0.02276435281013181,1.162948958431287
153,"frozenset({'6_or_more', 'HPMS.IDA'})",frozenset({'_Resource Manager'}),0.037926068170907344,0.37590014402304367,0.03384541526644263,0.8924050632911392,2.374048207963529,0.019589000778770786,5.800457484962299
154,frozenset({'_Resource Manager'}),"frozenset({'6_or_more', 'HPMS.IDA'})",0.37590014402304367,0.037926068170907344,0.03384541526644263,0.09003831417624521,2.374048207963529,0.019589000778770786,1.0572686156100766
155,frozenset({'HPMS.IDA'}),"frozenset({'_Resource Manager', '6_or_more'})",0.06385021603456553,0.17354776764282284,0.03384541526644263,0.5300751879699248,3.0543474869746983,0.02276435281013181,1.758690350456073
156,"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '6_or_more'})",frozenset({'IN-NDA02'}),0.06529044647143543,0.07873259721555449,0.02472395583293327,0.3786764705882353,4.809652977044476,0.019583469408874024,1.4827499027063265
157,"frozenset({'6_or_more', 'IN-NDA02'})","frozenset({'HPMS.Kechichian, Kevork - NXF53803'})",0.03480556889102256,0.1557849255880941,0.02472395583293327,0.7103448275862069,4.559778970299134,0.019301772873194036,2.914552042612532
