,Combined_frozenset,antecedent support,consequent support,support,confidence,lift,leverage,conviction,time_elapsed_aggregate
28,"frozenset({'loc_US-CHD01', 'org_HPMS.SEN'})",0.038659328762179715,0.038659328762179715,0.010736196319018405,0.31983227959255356,8.273094485423252,0.009438471950230523,1.4521527600659392,"7.59,4.98,223"
29,"frozenset({'loc_US-AUS01', 'org_HPMS.MICR', 'role__PMO+RM'})",0.07727354745579214,0.07727354745579214,0.026795380728978708,0.5559128849502032,8.904840723315534,0.022819389161593262,25.092255368519872,"12.51,5.57,541"
30,"frozenset({'loc_US-CHD01', 'org_HPMS.AAA'})",0.08733309274630098,0.08733309274630098,0.024178996752075063,0.3285644808300235,3.762199075950393,0.017752171306649356,1.4020959255862926,"7.87,5.88,440"
31,"frozenset({'loc_US-AUS01', 'org_T&O.SSC-GTI'})",0.05151569830386142,0.05151569830386142,0.01154817755322988,0.2636652236652236,5.118152958152958,0.00929186015755021,1.309515109410106,"5.74,4.04,269"
32,"frozenset({'loc_BE-LEU01-s1', 'org_HPMS.SIP'})",0.02959220498015157,0.02959220498015157,0.012540599061710574,0.6344294003868471,21.43907156673114,0.01195565773052108,inf,"5.13,3.75,328"
33,"frozenset({'org_HPMS.STI', 'loc_CN-SHA01-s1'})",0.2021382172500902,0.2021382172500902,0.014435221941537351,0.47834452868759497,2.3664230109231434,0.008335204372866837,4.310689253192587,"11.08,8.18,193"
34,"frozenset({'loc_CN-SHA02', 'org_HPMS.MICR'})",0.03892998917358354,0.03892998917358354,0.012630819198845183,0.5739558393189679,14.743282787975529,0.011774102321031054,10.435009861562248,"10.47,7.38,174"
35,"frozenset({'role__Program Manager', 'loc_CN-SHA02'})",0.19022915914832192,0.19022915914832192,0.012360158787441356,0.48281686138829,2.5380801952230523,0.007490273741766069,5.161664270889623,"10.63,7.46,166"
36,"frozenset({'org_HPMS.CBS', 'loc_DE-HBG02'})",0.07348430169613858,0.07348430169613858,0.012811259473114399,0.18156714871492172,2.4708290685772774,0.007626255121319548,1.1334883865487018,"4.93,3.65,369"
37,"frozenset({'org_HPMS.OPS', 'loc_DE-HBG02'})",0.05706423673763984,0.05706423673763984,0.012811259473114399,0.3191992209712271,5.593682474695781,0.010520950802382932,1.4691926361185867,"5.11,3.9,336"
38,"frozenset({'loc_DE-HBG02', 'org_HPMS.SEN'})",0.05638758570913028,0.05638758570913028,0.011818837964633707,0.3069687051263305,5.443905804192396,0.00964781620383617,1.4397377803819145,"6.34,5.34,221"
39,"frozenset({'org_HPMS.STI', 'loc_DE-MUC02'})",0.2051605918440996,0.2051605918440996,0.017141826055575606,0.41624798769156074,2.0288886084315125,0.008692951147244605,1.9563358306565672,"6.25,3.93,409"
40,"frozenset({'org_HPMS.Kechichian, Kevork - NXF53803', 'loc_FR-CFR02-s1'})",0.04145615301335258,0.04145615301335258,0.011728617827499097,0.28295675240396,6.825446449718156,0.01001025142994522,1.3368271609260591,"16.46,17.68,198"
41,"frozenset({'loc_FR-MGI01', 'role__PM+RM'})",0.16068206423673764,0.16068206423673764,0.0138939011187297,0.3426878621022264,2.1327076156884206,0.007379224181054461,1.482978122007876,"6.7,3.91,324"
42,"frozenset({'loc_FR-TLS02', 'org_HPMS.AAA'})",0.08516780945507038,0.08516780945507038,0.043846986647419706,0.6330919367658747,7.433465071094233,0.037948393430385155,5.44905211765206,"11.62,9.63,632"
43,"frozenset({'role__Program Manager', 'loc_FR-TLS02'})",0.20777697582100324,0.20777697582100324,0.036178274990977984,0.42333006344200375,2.037425281455132,0.018421415232597344,1.7840586337286035,"12.02,9.78,524"
44,"frozenset({'loc_GB-EKB02', 'org_HPMS.CBS'})",0.03902020931071815,0.03902020931071815,0.010104655359076146,0.34880036867421294,8.938967136150234,0.008974250111448406,1.5845310511443298,"8.02,5.96,194"
45,"frozenset({'loc_GB-EKB02', 'role__PM+RM'})",0.15941898231685314,0.15941898231685314,0.01326236015878744,0.3672023105207577,2.303378839735189,0.007504575147481108,1.6432603526483287,"9.86,5.9,243"
46,"frozenset({'org_HPMS.STI', 'loc_IN-BLR01-s1'})",0.25879646337062434,0.25879646337062434,0.10176831468783833,0.5253552113083109,2.0299937814681255,0.05163598639359213,2.0375894602005644,"8.28,5.64,1765"
47,"frozenset({'role__PM+RM', 'loc_IN-BLR01-s1'})",0.21431793576326236,0.21431793576326236,0.08345362684951281,0.4626918549682777,2.158904028822728,0.044798074895672176,1.5952445255618568,"8.02,5.35,1490"
48,"frozenset({'role__PM+RM', 'loc_IN-NDA02'})",0.15788523998556478,0.15788523998556478,0.01398412125586431,0.4562972383293045,2.890056336938292,0.009145419298005938,3.127838556288971,"13.03,8.44,206"
49,"frozenset({'org_HPMS.CBS', 'loc_NL-HTC01-s1'})",0.06531937928545652,0.06531937928545652,0.02084085167809455,0.3222477417763665,4.933417085427135,0.016616426433438768,1.3817249280053812,"8.54,6.38,331"
50,"frozenset({'org_HPMS.AAA', 'loc_NL-NYM01-s1'})",0.10217430530494406,0.10217430530494406,0.024539877300613498,0.24955119023701045,2.4424065276706615,0.014492460123090092,1.1996676565807571,"11.2,7.21,419"
51,"frozenset({'org_HPMS.IDA', 'loc_NL-NYM01-s1'})",0.06125947311439913,0.06125947311439913,0.015878744135691087,0.29413835115743875,4.801516177067822,0.012571717032142334,1.3535406300378081,"11.82,8.32,274"
52,"frozenset({'loc_NL-NYM01-s1', 'org_HPMS.SIP'})",0.06450739805124503,0.06450739805124503,0.01750270660411404,0.29386404418447487,4.555509182854153,0.013660609946732679,1.3396823010047227,"5.51,2.77,599"
53,"frozenset({'org_T&O.TO-FO', 'loc_NL-NYM01-s1'})",0.05386142186936124,0.05386142186936124,0.014796102490075786,0.38162874727639123,7.085381967858494,0.012707844925812416,1.6959669886605067,"7.19,4.76,304"
54,"frozenset({'loc_NL-NYM01-s1', 'role__PMO+RM'})",0.1526975821003248,0.1526975821003248,0.04095994225911223,0.34045936614950534,2.2296316776372924,0.022589220910859378,1.334780330065719,"7.38,4.07,982"
55,"frozenset({'org_The Support IT.A Support PMO', 'loc_NXP-REMOTE'})",0.05187657885239985,0.05187657885239985,0.04745579213280404,0.921474358974359,17.76282051282051,0.04478415605459494,inf,"9.23,5.42,931"
56,"frozenset({'role__Core Team Support User', 'loc_NXP-REMOTE'})",0.046959581378563695,0.046959581378563695,0.04646337062432335,0.9895437262357414,21.072243346007603,0.044258414566186025,inf,"9.22,5.54,905"
57,"frozenset({'org_HPMS.Kechichian, Kevork - NXF53803', 'loc_US-AUS01'})",0.056703356189101405,0.056703356189101405,0.017683146878383255,0.33449006190941677,5.898946453785164,0.01468546805269455,1.4391085384287363,"11.42,3.43,471"
58,"frozenset({'loc_US-AUS01', 'org_HPMS.MICR'})",0.06802598339949475,0.06802598339949475,0.03148682785997835,0.46404336662716555,6.821560577845496,0.026871047130530797,1.741935822696966,"12.44,5.59,638"
59,"frozenset({'loc_US-AUS01', 'role__PMO+RM'})",0.147239263803681,0.147239263803681,0.046102490075784916,0.42595861527900364,2.8929689287699,0.030166442641155932,1.680208908435045,"9.29,3.67,1139"
60,"frozenset({'loc_US-CHD01', 'role__PM+RM', 'org_HPMS.AAA'})",0.05061349693251534,0.050613496932515344,0.010014435221941537,0.43526031632944717,10.520005363168803,0.008735399542693627,2.60496777323237,"8.35,6.73,143"
