,STARTDATE,ELAPSED,ELAPSED_normalized,score
71860,2019-03-11 09:14:05,4.028,0.007909448034291389,2.0394329739
71947,2019-03-11 09:16:44,2.81,0.008193858490597904,2.0888398606
72063,2019-03-11 09:20:16,2.009,0.02725273685952758,4.3287932665
72201,2019-03-11 09:23:15,3.589,0.008110764699325453,2.074638994
72240,2019-03-11 09:24:34,1.45,0.011412898453307032,2.7209694178
72672,2019-03-11 09:38:23,4.933,0.00995977044495712,2.4437770823
72679,2019-03-11 09:38:31,4.091,0.02870654042715613,4.4069982674
72759,2019-03-11 09:40:25,3.035,0.010963651533012894,2.643318945
72812,2019-03-11 09:42:27,2.286,0.03742328179941969,4.7770186934
72850,2019-03-11 09:43:32,2.302,0.03322468088268575,4.6213481237
72899,2019-03-11 09:44:57,5.929,0.026556910802530642,4.2894286379
73039,2019-03-11 09:49:08,6.783,0.01919196354682132,3.7382643191
73046,2019-03-11 09:49:41,2.49,0.009762507135594881,2.4034064741
73187,2019-03-11 09:55:01,1.774,0.008530287011359529,2.1643144874
73198,2019-03-11 09:55:24,0.444,0.012367463714022248,2.8834127691
73261,2019-03-11 09:58:24,2.288,0.015554752390635399,3.3362909698
73314,2019-03-11 10:01:13,2.394,0.015708104346886177,3.3541070188
73377,2019-03-11 10:03:30,1.552,0.007899314645111823,2.0378136937
73379,2019-03-11 10:03:34,1.467,0.013245690776251389,3.02566596
73681,2019-03-11 10:15:13,0.936,0.04703851701227153,5.0453516306
73857,2019-03-11 10:22:11,1.988,0.26983121151423234,6.2558216697
74051,2019-03-11 10:30:46,4.66,0.008500562403099467,2.1583774877
74053,2019-03-11 10:30:47,1.274,0.0640599085968296,5.3687474426
74080,2019-03-11 10:31:29,1.791,0.01919263910609996,3.7383264997
74086,2019-03-11 10:31:40,1.582,0.00850596687732857,2.1592906644
74134,2019-03-11 10:33:28,1.952,0.03273625152423062,4.6011943707
74154,2019-03-11 10:34:49,0.025,0.020639687080942132,3.8729862835
74157,2019-03-11 10:34:54,0.546,0.011264950971285353,2.6963795566
74177,2019-03-11 10:36:29,1.389,0.0167092831978274,3.4743738034
74493,2019-03-11 10:52:37,0.543,0.021669239421586144,3.9593138674
74599,2019-03-11 10:59:08,1.347,0.011154159249588753,2.6792527811
74655,2019-03-11 11:02:26,0.151,0.008233716488037534,2.1037013087
74732,2019-03-11 11:06:44,3.883,0.010562369321502039,2.5748899693
74796,2019-03-11 11:10:09,0.552,0.05073855518137078,5.1296665181
74925,2019-03-11 11:17:10,1.391,0.04666493273118483,5.0356727208
74949,2019-03-11 11:18:20,1.19,0.008311405805080881,2.120784417
75125,2019-03-11 11:36:38,3.271,0.010155682635762083,2.4841188573
75278,2019-03-11 11:48:04,2.154,0.014408328294787045,3.1940755405
75375,2019-03-11 11:55:56,1.805,0.013692235459430976,3.0992310644
75383,2019-03-11 11:56:18,0.915,0.008869417769235707,2.230566312
75389,2019-03-11 11:56:32,3.737,0.009794933980969495,2.4094919587
75587,2019-03-11 12:09:34,1.589,0.008278978959706267,2.1134182396
75609,2019-03-11 12:10:38,1.589,0.008383690647895126,2.135247123
75886,2019-03-11 12:24:37,2.364,0.04179550145076355,4.9082590535
75902,2019-03-11 12:25:43,0.641,0.007887154578096342,2.0355965933
76210,2019-03-11 12:38:18,1.362,0.010850157574201743,2.6224676897
76287,2019-03-11 12:43:31,2.86,0.0915578734745027,5.6726403948
76369,2019-03-11 12:46:49,5.417,0.02785466017679386,4.3608084789
76395,2019-03-11 12:47:43,1.065,0.007870265596130396,2.0319612305
76565,2019-03-11 12:54:19,3.323,0.009477421120009728,2.3444634686
76601,2019-03-11 12:55:02,1.146,0.012220191791279207,2.8550364229
76665,2019-03-11 12:57:25,1.362,0.029557745118239758,4.4511874715
76689,2019-03-11 12:58:42,1.87,0.020119506436391026,3.8255133439
76694,2019-03-11 12:59:37,3.189,0.009711164630418408,2.3939361677
76706,2019-03-11 13:00:19,0.637,0.008341805972619583,2.1254476154
76724,2019-03-11 13:01:25,3.322,0.017942854440620028,3.6050624364
76747,2019-03-11 13:02:26,1.746,0.010753552597356537,2.6075142601
76824,2019-03-11 13:07:12,1.42,0.020936257604264128,3.8967280973
76848,2019-03-11 13:08:33,1.017,0.010911633468557783,2.6341809158
76852,2019-03-11 13:08:45,0.813,0.01738889583213703,3.5461608921
76925,2019-03-11 13:14:49,1.252,0.009656444328848745,2.3833355286
77053,2019-03-11 13:20:40,0.932,0.01150274783736586,2.7379301904
77140,2019-03-11 13:25:14,3.388,0.009238948694650584,2.2981567329
77151,2019-03-11 13:26:23,0.913,0.008910626885232613,2.2362502364
77240,2019-03-11 13:32:28,6.599,0.07185451155375257,5.4695108502
77295,2019-03-11 13:34:32,0.929,0.011124434641328689,2.671768092
77299,2019-03-11 13:34:39,0.405,0.022129970849617125,3.9921009434
77356,2019-03-11 13:36:46,2.656,0.056670641207089326,5.2442861473
77372,2019-03-11 13:37:21,2.274,0.009076138908498874,2.2641512647
77555,2019-03-11 13:44:11,1.412,0.008017537518873437,2.0577738405
77682,2019-03-11 13:47:41,1.097,0.010859615404102673,2.62537879
77691,2019-03-11 13:48:01,0.766,0.012708621149734336,2.9416748624
77705,2019-03-11 13:48:35,1.565,0.02357364102806611,4.1034607455
77748,2019-03-11 13:49:52,2.752,0.011850660865864329,2.7953751229
77766,2019-03-11 13:50:31,0.978,0.00937878946532861,2.3240767061
77769,2019-03-11 13:50:35,2.271,0.013663861969728188,3.0942053994
77886,2019-03-11 13:54:13,0.076,0.008970076101752739,2.2463218527
78066,2019-03-11 14:03:01,1.823,0.00867485669698802,2.1893903917
78211,2019-03-11 14:08:36,0.59,0.00839179735923878,2.1388372325
78326,2019-03-11 14:14:59,0.381,0.01019283839608716,2.4933110175
78330,2019-03-11 14:15:01,8.029,0.010005032916625852,2.4509795122
78388,2019-03-11 14:18:09,0.343,0.02036946336948701,3.8506457964
78393,2019-03-11 14:18:22,1.134,0.009293668996220245,2.3063183539
78657,2019-03-11 14:31:16,1.163,0.00942472749627598,2.3359447578
78873,2019-03-11 14:41:36,0.508,0.029261174594917765,4.4362899271
78874,2019-03-11 14:41:37,42.863,0.009853707638210984,2.4204608829
78890,2019-03-11 14:42:17,1.281,0.010971758244356545,2.6445048082
78896,2019-03-11 14:42:38,0.569,0.007941874879666003,2.0443467115
78909,2019-03-11 14:43:54,6.807,0.015147390145616802,3.2887539094
78975,2019-03-11 14:49:47,1.348,0.008982911728046857,2.248197763
78995,2019-03-11 14:50:41,1.76,0.008646483207285232,2.1820125983
79039,2019-03-11 14:53:31,2.288,0.010643436434938576,2.5897445677
79070,2019-03-11 14:55:08,0.711,0.008880902276972549,2.2316341855
79152,2019-03-11 14:58:43,0.148,0.008332348142718653,2.1241124459
79155,2019-03-11 14:58:49,0.449,0.008832262008910626,2.222005063
79276,2019-03-11 15:05:31,2.784,0.027410817730728825,4.3370455713
79300,2019-03-11 15:06:58,0.556,0.007932417049765075,2.0421067009
79384,2019-03-11 15:09:07,0.597,0.023765499863199244,4.1159461901
79407,2019-03-11 15:10:17,0.905,0.01327001091028235,3.0316555604
79417,2019-03-11 15:10:51,1.519,0.008159404967387377,2.0830000366
79424,2019-03-11 15:11:16,0.792,0.010717072396310095,2.603533582
79594,2019-03-11 15:16:49,0.152,0.02044309933085853,3.8568225462
79634,2019-03-11 15:18:23,1.54,0.01691397765925465,3.497470053
79781,2019-03-11 15:26:42,1.31,0.01492378002438769,3.2618752783
79885,2019-03-11 15:31:08,0.89,0.010716396837031458,2.6034344489
79955,2019-03-11 15:35:59,0.338,0.11998405680102414,5.87168214
79994,2019-03-11 15:37:49,2.399,0.015687837568527045,3.3517088902
79998,2019-03-11 15:37:54,3.776,0.014406977176229772,3.193905669
80111,2019-03-11 15:42:25,0.416,0.008863337735727967,2.2296395397
80145,2019-03-11 15:44:15,3.456,0.012386379373824105,2.8860570999
80148,2019-03-11 15:44:27,1.36,0.010643436434938576,2.5897445677
80172,2019-03-11 15:45:25,1.636,0.012874808732279235,2.9661622577
80221,2019-03-11 15:47:45,1.117,0.00795200826884557,2.046378757
80337,2019-03-11 15:53:07,1.604,0.010289443372932366,2.5209491447
80516,2019-03-11 16:03:09,0.898,0.01274780358789533,2.9473010635
80525,2019-03-11 16:03:44,1.957,0.052359221890822864,5.1626847036
80648,2019-03-11 16:07:58,1.139,0.01110889677792002,2.6674210902
80684,2019-03-11 16:09:37,0.566,0.009728053612384352,2.3967798077
80693,2019-03-11 16:10:03,0.624,0.030106299252493654,4.47725241
80707,2019-03-11 16:11:20,0.568,0.021942840929434455,3.9784993771
80728,2019-03-11 16:11:59,1.402,0.00873295479495087,2.2002783617
80853,2019-03-11 16:17:41,1.108,0.013782760402768442,3.1108383789
80986,2019-03-11 16:25:28,3.037,0.014602889367034733,3.2207561791
81032,2019-03-11 16:27:34,0.686,0.0101131224012079,2.4721954699
81110,2019-03-11 16:32:37,0.951,0.009642257583997352,2.3800403503
81287,2019-03-11 16:46:17,0.183,0.009635501991210974,2.3789148046
81288,2019-03-11 16:46:21,13.812,0.0095287636251862,2.3576398048
81373,2019-03-11 16:50:34,0.815,0.012185062708790039,2.8491328662
81594,2019-03-11 17:08:48,4.413,0.008867391091399793,2.2302583678
81609,2019-03-11 17:09:56,5.036,0.012932231270963448,2.9781815354
81823,2019-03-11 17:25:04,1.453,0.4573063424882875,6.4056548425
81849,2019-03-11 17:26:37,2.691,0.01601143046299455,3.3914545484
81897,2019-03-11 17:32:04,1.602,0.009497012339090224,2.3488598719
81940,2019-03-11 17:33:41,1.281,0.010386048349777572,2.5388633161
82069,2019-03-11 17:40:35,1.307,0.010160411550712546,2.4848634665
82192,2019-03-11 17:48:53,0.437,0.10180948552783134,5.75773356
82271,2019-03-11 17:53:02,1.015,0.01920209693600089,3.7391985264
82301,2019-03-11 17:56:40,0.774,0.009162610496164512,2.2843717444
82322,2019-03-11 17:58:38,2.957,0.0182211848634188,3.6374958487
82336,2019-03-11 17:59:56,5.365,0.011835798561734294,2.7933646427
82347,2019-03-11 18:01:41,1.984,0.011487885533235827,2.734820697
82403,2019-03-11 18:05:31,2.931,0.010021921898591798,2.453675062
82530,2019-03-11 18:17:10,0.323,0.07082428365382991,5.4576587792
82744,2019-03-11 18:41:21,1.152,0.008292490145279023,2.116288087
82805,2019-03-11 18:46:45,3.669,0.019588516843381712,3.7780518732
82995,2019-03-11 19:12:20,2.143,0.01202495515975288,2.8197693902
82996,2019-03-11 19:12:27,17.349,0.01426916308338766,3.1767194242
83022,2019-03-11 19:15:19,4.203,0.019816180320282654,3.7981025356
83294,2019-03-11 19:47:28,1.389,0.036942283593029576,4.7612168984
83319,2019-03-11 19:49:33,0.879,0.010733961378276041,2.605999179
83330,2019-03-11 19:50:19,0.96,0.03253696153703247,4.590424842
83434,2019-03-11 20:03:31,2.16,0.008060773312706257,2.0675473641
83585,2019-03-11 20:19:03,4.835,0.014341447926201904,3.1857524075
83597,2019-03-11 20:21:06,1.774,0.01887580180441883,3.7071986229
83684,2019-03-11 20:31:28,0.381,0.02773981509942543,4.3547195808
83698,2019-03-11 20:33:17,3.426,0.012391783848053207,2.8868121234
83808,2019-03-11 20:41:04,0.064,0.009560514911282179,2.3656548654
83844,2019-03-11 20:50:37,1.875,0.025963769755886653,4.2546695526
83847,2019-03-11 20:50:59,2.339,0.012470148724375192,2.9006832853
83854,2019-03-11 20:51:41,1.956,0.05031700619150079,5.1194385857
83859,2019-03-11 20:52:07,1.347,0.01841439481710921,3.6611162528
83869,2019-03-11 20:53:08,1.689,0.09587131946860507,5.7108764737
83879,2019-03-11 20:54:56,1.913,0.018567746773359994,3.6767353079
83891,2019-03-11 20:56:58,2.012,0.05851221580065597,5.2752319486
83958,2019-03-11 21:04:52,0.828,0.025518576191264342,4.2274382255
83981,2019-03-11 21:07:19,2.249,0.010250936494050011,2.5064626053
